name,year,rate,code
Alameda County,1990,-18.49605822,6001
Alameda County,1991,-19.19877157,6001
Alameda County,1992,-18.98099139,6001
Alameda County,1993,-17.91857384,6001
Alameda County,1994,-14.7327249,6001
Alameda County,1995,-11.90232415,6001
Alameda County,1996,-10.36490683,6001
Alameda County,1997,-10.35852129,6001
Alameda County,1998,-13.45004717,6001
Alameda County,1999,-15.46693176,6001
Alameda County,2000,-22.65195423,6001
Alameda County,2001,-25.87090164,6001
Alameda County,2002,-22.77350975,6001
Alameda County,2003,-24.31874628,6001
Alameda County,2004,-22.80708002,6001
Alameda County,2005,-18.84441088,6001
Alameda County,2006,-15.49283962,6001
Alameda County,2007,-7.36390476,6001
Alameda County,2008,-7.331702312,6001
Alameda County,2009,-13.72894979,6001
Alameda County,2010,-11.50161064,6001
San Francisco County,1990,-27.07214066,6075
San Francisco County,1991,-26.51186101,6075
San Francisco County,1992,-26.19848969,6075
San Francisco County,1993,-23.97421042,6075
San Francisco County,1994,-24.26192162,6075
San Francisco County,1995,-18.46386047,6075
San Francisco County,1996,-24.23791083,6075
San Francisco County,1997,-23.01532605,6075
San Francisco County,1998,-25.05347767,6075
San Francisco County,1999,-32.55525974,6075
San Francisco County,2000,-32.70577506,6075
San Francisco County,2001,-29.31338846,6075
San Francisco County,2002,-29.73307772,6075
San Francisco County,2003,-29.85047739,6075
San Francisco County,2004,-28.06374099,6075
San Francisco County,2005,-21.62300276,6075
San Francisco County,2006,-19.8061098,6075
San Francisco County,2007,-17.18286594,6075
San Francisco County,2008,-15.66461877,6075
San Francisco County,2009,-20.04082573,6075
San Francisco County,2010,-16.51376147,6075
Santa Clara County,1990,-20.44440283,6085
Santa Clara County,1991,-18.48847006,6085
Santa Clara County,1992,-17.30445552,6085
Santa Clara County,1993,-13.0779736,6085
Santa Clara County,1994,-10.48861256,6085
Santa Clara County,1995,-12.05278385,6085
Santa Clara County,1996,-19.65449598,6085
Santa Clara County,1997,-24.67622572,6085
Santa Clara County,1998,-26.82407998,6085
Santa Clara County,1999,-30.41644434,6085
Santa Clara County,2000,-44.28964376,6085
Santa Clara County,2001,-34.47409584,6085
Santa Clara County,2002,-17.54363742,6085
Santa Clara County,2003,-10.79288753,6085
Santa Clara County,2004,-7.769464324,6085
Santa Clara County,2005,-6.065531696,6085
Santa Clara County,2006,-7.888506582,6085
Santa Clara County,2007,-1.075200204,6085
Santa Clara County,2008,-1.808865292,6085
Santa Clara County,2009,-6.044154904,6085
Santa Clara County,2010,-7.324736532,6085
Contra Costa County,1990,11.3511845,6013
Contra Costa County,1991,14.3799572,6013
Contra Costa County,1992,15.60289045,6013
Contra Costa County,1993,11.12464904,6013
Contra Costa County,1994,13.3937726,6013
Contra Costa County,1995,12.22316624,6013
Contra Costa County,1996,14.8860813,6013
Contra Costa County,1997,15.0454794,6013
Contra Costa County,1998,11.8229227,6013
Contra Costa County,1999,13.09133855,6013
Contra Costa County,2000,19.95961381,6013
Contra Costa County,2001,17.08102623,6013
Contra Costa County,2002,14.03325535,6013
Contra Costa County,2003,14.58076384,6013
Contra Costa County,2004,15.65222976,6013
Contra Costa County,2005,9.439380128,6013
Contra Costa County,2006,12.92605467,6013
Contra Costa County,2007,13.91161237,6013
Contra Costa County,2008,13.48207389,6013
Contra Costa County,2009,15.49358123,6013
Contra Costa County,2010,12.20028047,6013
Marin County,1990,1.009055627,6041
Marin County,1991,0.860700259,6041
Marin County,1992,1.162594777,6041
Marin County,1993,0.808816994,6041
Marin County,1994,-2.022835566,6041
Marin County,1995,-5.651386639,6041
Marin County,1996,-0.842041189,6041
Marin County,1997,-0.09676795,6041
Marin County,1998,-4.30504305,6041
Marin County,1999,-2.923976608,6041
Marin County,2000,-3.405696076,6041
Marin County,2001,-3.474121341,6041
Marin County,2002,-3.549501151,6041
Marin County,2003,-2.55550074,6041
Marin County,2004,2.334228465,6041
Marin County,2005,0.325732899,6041
Marin County,2006,3.577970448,6041
Marin County,2007,4.652582733,6041
Marin County,2008,7.688662481,6041
Marin County,2009,6.065071987,6041
Marin County,2010,7.697920467,6041
San Benito County,1990,14.63802705,6069
San Benito County,1991,26.79558011,6069
San Benito County,1992,19.96867659,6069
San Benito County,1993,24.0575204,6069
San Benito County,1994,31.79584121,6069
San Benito County,1995,32.28840125,6069
San Benito County,1996,43.87998636,6069
San Benito County,1997,38.34211256,6069
San Benito County,1998,37.44315311,6069
San Benito County,1999,34.26258993,6069
San Benito County,2000,26.33212623,6069
San Benito County,2001,15.26424565,6069
San Benito County,2002,10.12972675,6069
San Benito County,2003,-5.971316819,6069
San Benito County,2004,-6.034706035,6069
San Benito County,2005,-10.7748184,6069
San Benito County,2006,-3.291139241,6069
San Benito County,2007,2.773722628,6069
San Benito County,2008,-4.056212073,6069
San Benito County,2009,5.767412543,6069
San Benito County,2010,1.647058824,6069
